audio_path,label,cat_id,status,notes
data/raw/dataset/F_MIN01_EU_FN_BEN01_103.wav,waiting_for_food,MIN01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/F_MIN01_EU_FN_BEN01_104.wav,waiting_for_food,MIN01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/F_REG01_EU_FN_GIO01_201.wav,waiting_for_food,REG01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/F_SPI01_EU_MN_NAI01_101.wav,waiting_for_food,SPI01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/F_SPI01_EU_MN_NAI01_102.wav,waiting_for_food,SPI01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/F_SPI01_EU_MN_NAI01_103.wav,waiting_for_food,SPI01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/F_SPI01_EU_MN_NAI01_104.wav,waiting_for_food,SPI01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/F_SPI01_EU_MN_NAI01_201.wav,waiting_for_food,SPI01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/F_SPI01_EU_MN_NAI01_202.wav,waiting_for_food,SPI01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/F_SPI01_EU_MN_NAI01_203.wav,waiting_for_food,SPI01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/F_SPI01_EU_MN_NAI01_301.wav,waiting_for_food,SPI01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/F_WHO01_MC_FI_SIM01_101.wav,waiting_for_food,WHO01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/F_WHO01_MC_FI_SIM01_102.wav,waiting_for_food,WHO01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/F_WHO01_MC_FI_SIM01_103.wav,waiting_for_food,WHO01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/F_WHO01_MC_FI_SIM01_301.wav,waiting_for_food,WHO01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/F_WHO01_MC_FI_SIM01_302.wav,waiting_for_food,WHO01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/F_WHO01_MC_FI_SIM01_303.wav,waiting_for_food,WHO01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/F_WHO01_MC_FI_SIM01_304.wav,waiting_for_food,WHO01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/F_WHO01_MC_FI_SIM01_306.wav,waiting_for_food,WHO01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/F_WHO01_MC_FI_SIM01_307.wav,waiting_for_food,WHO01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_ANI01_MC_FN_SIM01_101.wav,isolation,ANI01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_ANI01_MC_FN_SIM01_102.wav,isolation,ANI01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_ANI01_MC_FN_SIM01_103.wav,isolation,ANI01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_ANI01_MC_FN_SIM01_104.wav,isolation,ANI01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BAC01_MC_MN_SIM01_101.wav,isolation,BAC01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BAC01_MC_MN_SIM01_102.wav,isolation,BAC01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BAC01_MC_MN_SIM01_103.wav,isolation,BAC01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BAC01_MC_MN_SIM01_301.wav,isolation,BAC01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BAC01_MC_MN_SIM01_302.wav,isolation,BAC01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BAC01_MC_MN_SIM01_303.wav,isolation,BAC01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BAC01_MC_MN_SIM10_102.wav,isolation,BAC01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_101.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_102.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_103.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_104.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_105.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_106.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_107.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_108.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_109.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_110.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_201.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_202.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_203.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_204.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_205.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_206.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_207.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_208.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_209.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_210.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_211.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_212.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_213.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_214.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_215.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_216.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_217.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_218.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_219.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_301.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_302.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_303.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_304.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_305.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_306.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_307.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_308.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_309.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_310.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_311.wav,isolation,BLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BLE01_EU_FN_DEL01_401.wav,isolation,BLE01,valid,label from filename or folder alias; cat_id inferred from second filename field
data/raw/dataset/I_BLE01_EU_FN_DEL01_402.wav,isolation,BLE01,valid,label from filename or folder alias; cat_id inferred from second filename field
data/raw/dataset/I_BLE01_EU_FN_DEL01_403.wav,isolation,BLE01,valid,label from filename or folder alias; cat_id inferred from second filename field
data/raw/dataset/I_BLE01_EU_FN_DEL01_404.wav,isolation,BLE01,valid,label from filename or folder alias; cat_id inferred from second filename field
data/raw/dataset/I_BLE01_EU_FN_DEL01_405.wav,isolation,BLE01,valid,label from filename or folder alias; cat_id inferred from second filename field
data/raw/dataset/I_BRA01_MC_MN_SIM01_101.wav,isolation,BRA01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BRA01_MC_MN_SIM01_102.wav,isolation,BRA01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BRA01_MC_MN_SIM01_103.wav,isolation,BRA01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BRA01_MC_MN_SIM01_104.wav,isolation,BRA01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BRA01_MC_MN_SIM01_301.wav,isolation,BRA01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BRA01_MC_MN_SIM01_302.wav,isolation,BRA01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BRA01_MC_MN_SIM01_303.wav,isolation,BRA01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BRA01_MC_MN_SIM01_304.wav,isolation,BRA01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BRA01_MC_MN_SIM01_305.wav,isolation,BRA01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_BRA01_MC_MN_SIM01_306.wav,isolation,BRA01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CAN01_EU_FN_GIA01_101.wav,isolation,CAN01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CAN01_EU_FN_GIA01_102.wav,isolation,CAN01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CAN01_EU_FN_GIA01_103.wav,isolation,CAN01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CAN01_EU_FN_GIA01_104.wav,isolation,CAN01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CAN01_EU_FN_GIA01_105.wav,isolation,CAN01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CAN01_EU_FN_GIA01_106.wav,isolation,CAN01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CAN01_EU_FN_GIA01_107.wav,isolation,CAN01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CAN01_EU_FN_GIA01_201.wav,isolation,CAN01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CAN01_EU_FN_GIA01_202.wav,isolation,CAN01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CAN01_EU_FN_GIA01_203.wav,isolation,CAN01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CAN01_EU_FN_GIA01_204.wav,isolation,CAN01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CAN01_EU_FN_GIA01_205.wav,isolation,CAN01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CAN01_EU_FN_GIA01_206.wav,isolation,CAN01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CAN01_EU_FN_GIA01_207.wav,isolation,CAN01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CAN01_EU_FN_GIA01_208.wav,isolation,CAN01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CAN01_EU_FN_GIA01_209.wav,isolation,CAN01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CAN01_EU_FN_GIA01_210.wav,isolation,CAN01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CAN01_EU_FN_GIA01_211.wav,isolation,CAN01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CAN01_EU_FN_GIA01_212.wav,isolation,CAN01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CAN01_EU_FN_GIA01_301.wav,isolation,CAN01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CAN01_EU_FN_GIA01_302.wav,isolation,CAN01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CAN01_EU_FN_GIA01_303.wav,isolation,CAN01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CAN01_EU_FN_GIA01_304.wav,isolation,CAN01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CAN01_EU_FN_GIA01_305.wav,isolation,CAN01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CAN01_EU_FN_GIA01_306.wav,isolation,CAN01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CAN01_EU_FN_GIA01_307.wav,isolation,CAN01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CLE01_EU_FN_FER01_101.wav,isolation,CLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CLE01_EU_FN_FER01_102.wav,isolation,CLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CLE01_EU_FN_FER01_103.wav,isolation,CLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CLE01_EU_FN_FER01_104.wav,isolation,CLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CLE01_EU_FN_FER01_105.wav,isolation,CLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CLE01_EU_FN_FER01_106.wav,isolation,CLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CLE01_EU_FN_FER01_107.wav,isolation,CLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CLE01_EU_FN_FER01_109.wav,isolation,CLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CLE01_EU_FN_FER01_110.wav,isolation,CLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CLE01_EU_FN_FER01_111.wav,isolation,CLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CLE01_EU_FN_FER01_112.wav,isolation,CLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CLE01_EU_FN_FER01_113.wav,isolation,CLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CLE01_EU_FN_FER01_114.wav,isolation,CLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CLE01_EU_FN_FER01_115.wav,isolation,CLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CLE01_EU_FN_FER01_116.wav,isolation,CLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CLE01_EU_FN_FER01_117.wav,isolation,CLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CLE01_EU_FN_FER01_118.wav,isolation,CLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CLE01_EU_FN_FER01_119.wav,isolation,CLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CLE01_EU_FN_FER01_120.wav,isolation,CLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_CLE01_EU_FN_FER01_121.wav,isolation,CLE01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_DAK01_MC_FN_SIM01_101.wav,isolation,DAK01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_DAK01_MC_FN_SIM01_102.wav,isolation,DAK01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_DAK01_MC_FN_SIM01_103.wav,isolation,DAK01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_DAK01_MC_FN_SIM01_104.wav,isolation,DAK01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_DAK01_MC_FN_SIM01_105.wav,isolation,DAK01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_DAK01_MC_FN_SIM01_106.wav,isolation,DAK01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_DAK01_MC_FN_SIM01_107.wav,isolation,DAK01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_DAK01_MC_FN_SIM01_108.wav,isolation,DAK01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_DAK01_MC_FN_SIM01_109.wav,isolation,DAK01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_DAK01_MC_FN_SIM01_110.wav,isolation,DAK01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_DAK01_MC_FN_SIM01_111.wav,isolation,DAK01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_DAK01_MC_FN_SIM01_112.wav,isolation,DAK01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_DAK01_MC_FN_SIM01_113.wav,isolation,DAK01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_DAK01_MC_FN_SIM01_114.wav,isolation,DAK01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_DAK01_MC_FN_SIM01_115.wav,isolation,DAK01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_DAK01_MC_FN_SIM01_116.wav,isolation,DAK01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_DAK01_MC_FN_SIM01_301.wav,isolation,DAK01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_DAK01_MC_FN_SIM01_302.wav,isolation,DAK01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_DAK01_MC_FN_SIM01_303.wav,isolation,DAK01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_DAK01_MC_FN_SIM01_304.wav,isolation,DAK01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_DAK01_MC_FN_SIM01_305.wav,isolation,DAK01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_DAK01_MC_FN_SIM01_306.wav,isolation,DAK01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_DAK01_MC_FN_SIM01_307.wav,isolation,DAK01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_DAK01_MC_FN_SIM01_308.wav,isolation,DAK01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_DAK01_MC_FN_SIM01_309.wav,isolation,DAK01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_DAK01_MC_FN_SIM01_310.wav,isolation,DAK01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_DAK01_MC_FN_SIM01_311.wav,isolation,DAK01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_DAK01_MC_FN_SIM01_312.wav,isolation,DAK01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_DAK01_MC_FN_SIM01_313.wav,isolation,DAK01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_DAK01_MC_FN_SIM01_314.wav,isolation,DAK01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_DAK01_MC_FN_SIM01_315.wav,isolation,DAK01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_DAK01_MC_FN_SIM01_316.wav,isolation,DAK01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_MAG01_EU_FN_FED01_101.wav,isolation,MAG01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_MAG01_EU_FN_FED01_201.wav,isolation,MAG01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_MAG01_EU_FN_FED01_202.wav,isolation,MAG01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_MAT01_EU_FN_RIT01_201.wav,isolation,MAT01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_MAT01_EU_FN_RIT01_202.wav,isolation,MAT01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_MAT01_EU_FN_RIT01_203.wav,isolation,MAT01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_MAT01_EU_FN_RIT01_204.wav,isolation,MAT01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_MAT01_EU_FN_RIT01_205.wav,isolation,MAT01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_MAT01_EU_FN_RIT01_206.wav,isolation,MAT01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_MAT01_EU_FN_RIT01_207.wav,isolation,MAT01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_MAT01_EU_FN_RIT01_208.wav,isolation,MAT01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_MAT01_EU_FN_RIT01_209.wav,isolation,MAT01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_MAT01_EU_FN_RIT01_210.wav,isolation,MAT01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_MEG01_MC_FI_SIM01_101.wav,isolation,MEG01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_MEG01_MC_FI_SIM01_102.wav,isolation,MEG01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_MEG01_MC_FI_SIM01_103.wav,isolation,MEG01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_MEG01_MC_FI_SIM01_104.wav,isolation,MEG01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_MEG01_MC_FI_SIM01_301.wav,isolation,MEG01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_MEG01_MC_FI_SIM01_302.wav,isolation,MEG01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_MEG01_MC_FI_SIM01_303.wav,isolation,MEG01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_MEG01_MC_FI_SIM01_304.wav,isolation,MEG01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_MEG01_MC_FI_SIM01_305.wav,isolation,MEG01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_MEG01_MC_FI_SIM01_306.wav,isolation,MEG01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_MIN01_EU_FN_BEN01_101.wav,isolation,MIN01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_MIN01_EU_FN_BEN01_102.wav,isolation,MIN01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_MIN01_EU_FN_BEN01_103.wav,isolation,MIN01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_MIN01_EU_FN_BEN01_104.wav,isolation,MIN01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_MIN01_EU_FN_BEN01_105.wav,isolation,MIN01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_MIN01_EU_FN_BEN01_106.wav,isolation,MIN01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_NIG01_MC_MN_SIM01_201.wav,isolation,NIG01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_NUL01_MC_MI_SIM01_101.wav,isolation,NUL01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_NUL01_MC_MI_SIM01_201.wav,isolation,NUL01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_NUL01_MC_MI_SIM01_202.wav,isolation,NUL01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_NUL01_MC_MI_SIM01_203.wav,isolation,NUL01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_NUL01_MC_MI_SIM01_204.wav,isolation,NUL01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_NUL01_MC_MI_SIM01_205.wav,isolation,NUL01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_NUL01_MC_MI_SIM01_301.wav,isolation,NUL01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
data/raw/dataset/I_NUL01_MC_MI_SIM01_302.wav,isolation,NUL01,valid,label from official CatMeows filename; cat_id from official CatMeows filename
